event_year,area_office
2008,830300
2008,316400
2008,950612
2008,453710
2008,1054115
2008,636900
2008,355112
2008,950615
2008,950625
2008,950411
2008,950621
2008,950631
2008,950631
2008,950633
2008,950641
2008,950643
2008,950643
2008,830600
2008,418800
2008,625700
2008,953220
2008,953220
2008,213400
2008,214200
2008,1054111
2008,1054113
2008,454731
2008,626300
2008,523300
2008,950621
2008,950625
2008,950641
2008,111500
2008,751910
2008,453710
2008,636900
2008,854910
2008,418600
2008,418600
2008,950611
2008,950611
2008,950612
2008,950614
2008,950625
2008,950631
2008,950633
2008,950636
2008,524530
2008,352450
2008,728500
2008,953210
2008,111700
2008,253420
2008,1054114
2008,1054114
2008,257260
2008,626700
2008,636900
2008,950612
2008,950612
2008,950614
2008,950615
2008,950621
2008,950624
2008,950632
2008,950632
2008,950635
2008,950635
2008,950643
2008,950643
2008,830600
2008,352450
2008,215600
2008,453730
2008,524700
2008,524700
2008,626700
2008,523300
2008,950411
2008,950612
2008,950621
2008,950624
2008,950625
2008,950625
2008,950625
2008,950632
2008,950632
2008,950633
2008,950635
2008,950642
2008,950643
2008,950643
2008,950643
2008,551800
2008,522500
2008,524700
2008,317500
2008,454510
2008,355123
2008,1055310
2008,950621
2008,950624
2008,950631
2008,950643
2008,1032500
2008,215000
2008,215000
2008,453710
2008,522000
2008,950643
2008,729700
2008,134000
2008,418300
2008,627100
2008,950612
2008,950613
2008,950621
2008,950624
2008,950631
2008,950633
2008,950633
2008,950633
2008,950643
2008,112000
2008,420600
2008,521400
2008,728100
2008,751910
2008,728900
2008,1054111
2008,317000
2008,317000
2008,454510
2008,626300
2008,1055330
2008,855610
2008,627100
2008,950611
2008,950635
2008,950641
2008,950641
2008,352430
2008,953210
2008,215600
2008,253690
2008,626600
2008,855610
2008,950612
2008,950612
2008,950615
2008,950624
2008,950624
2008,950625
2008,950631
2008,950633
2008,950633
2008,950633
2008,551800
2008,452110
2008,728500
2008,728900
2008,213600
2008,1054111
2008,935000
2008,950611
2008,950611
2008,950611
2008,950612
2008,950615
2008,950615
2008,950615
2008,950621
2008,950621
2008,950631
2008,950633
2008,950633
2008,950641
2008,551800
2008,552700
2008,214500
2008,522000
2008,625400
2008,625400
2008,626000
2008,1055310
2008,523400
2008,627100
2008,950612
2008,950615
2008,950624
2008,950624
2008,950625
2008,418800
2008,418400
2008,551800
2008,419000
2008,830100
2008,214200
2008,522000
2008,1054112
2008,627400
2008,950632
2008,524530
2008,453710
2008,453730
2008,454726
2008,950633
2008,950636
2008,419700
2008,420600
2008,454716
2008,950411
2008,950621
2008,950624
2008,950625
2008,950625
2008,950625
2008,950631
2008,950632
2008,950636
2008,950641
2008,950641
2008,950642
2008,950662
2008,521400
2008,751910
2008,352410
2008,111400
2008,728900
2008,111700
2008,215600
2008,215600
2008,453710
2008,1054113
2008,854910
2008,316400
2008,950621
2008,950621
2008,950621
2008,950622
2008,950624
2008,950631
2008,950632
2008,950635
2008,950641
2008,950641
2008,950643
2008,134000
2008,213900
2008,522300
2008,626300
2008,627410
2008,523400
2008,950613
2008,950633
2008,950642
2008,950642
2008,418800
2008,418400
2008,524700
2008,1054115
2008,355111
2008,316400
2008,950625
2008,950625
2008,950636
2008,950653
2008,625700
2008,728500
2008,111700
2008,626300
2008,950635
2008,453710
2008,950612
2008,950614
2008,950615
2008,950615
2008,950631
2008,950633
2008,551800
2008,134000
2008,953210
2008,111700
2008,1054111
2008,1054114
2008,626000
2008,854910
2008,627100
2008,950614
2008,950621
2008,950624
2008,950624
2008,950633
2008,950635
2008,950643
2008,950643
2008,950643
2008,950651
2008,418200
2008,418400
2008,1032500
2008,134000
2008,215600
2008,253620
2008,453720
2008,454713
2008,355124
2008,1055310
2008,950612
2008,950612
2008,950621
2008,950624
2008,950625
2008,950625
2008,950625
2008,950631
2008,950663
2008,352430
2008,352450
2008,453710
2008,950614
2008,950625
2008,950625
2008,950625
2008,950631
2008,950641
2008,950643
2008,950643
2008,950643
2008,419700
2008,420600
2008,524500
2008,551800
2008,134000
2008,953210
2008,213400
2008,215000
2008,418600
2008,950611
2008,950615
2008,950621
2008,950621
2008,950624
2008,950625
2008,950632
2008,950635
2008,950636
2008,950641
2008,950643
2008,950643
2008,950664
2008,420600
2008,953220
2008,453730
2008,636900
2008,355114
2008,355124
2008,521100
2008,950615
2008,625700
2008,215000
2008,316700
2008,626700
2008,950621
2008,950625
2008,950633
2008,213900
2008,215600
2008,627700
2008,257220
2008,316400
2008,950612
2008,950615
2008,950615
2008,950621
2008,950625
2008,950625
2008,950631
2008,950632
2008,950633
2008,950636
2008,950643
2008,418100
2008,418400
2008,214700
2008,454711
2008,626300
2008,950612
2008,950624
2008,950625
2008,950625
2008,950633
2008,950636
2008,950641
2008,352410
2008,352430
2008,953220
2008,215600
2008,524700
2008,316700
2008,636900
2008,950612
2008,950615
2008,950621
2008,950621
2008,950624
2008,950624
2008,950625
2008,950625
2008,950632
2008,418800
2008,420600
2008,951510
2008,551800
2008,352440
2008,352450
2008,216000
2008,1054112
2008,336000
2008,854910
2008,950612
2008,950614
2008,950621
2008,950625
2008,950633
2008,950633
2008,950633
2008,950633
2008,950636
2008,950642
2008,950643
2008,950643
2008,352450
2008,552700
2008,215800
2008,253640
2008,830300
2008,522300
2008,522500
2008,317500
2008,355118
2008,1055330
2008,950625
2008,950633
2008,950633
2008,950636
2008,420600
2008,213900
2008,214500
2008,627700
2008,626700
2008,626700
2008,1050210
2008,950411
2008,950642
2008,950643
2008,830500
2008,552651
2008,522300
2008,830300
2008,627410
2008,950612
2008,950612
2008,950614
2008,950615
2008,950621
2008,950633
2008,950636
2008,950643
2008,418400
2008,751910
2008,352440
2008,352450
2008,830300
2008,1054115
2008,257230
2008,625400
2008,355114
2008,1055360
2008,316400
2008,418600
2008,950411
2008,950615
2008,950615
2008,950625
2008,950633
2008,950642
2008,950642
2008,418800
2008,653510
2008,453710
2008,453710
2008,453730
2008,627700
2008,454715
2008,626700
2008,626700
2008,418300
2008,950612
2008,950613
2008,950613
2008,950614
2008,950621
2008,950624
2008,950625
2008,950632
2008,950633
2008,950636
2008,524500
2008,551800
2008,352440
2008,552652
2008,552652
2008,552652
2008,253630
2008,453710
2008,453730
2008,1054112
2008,625410
2008,950612
2008,950621
2008,950621
2008,950625
2008,950632
2008,950632
2008,950633
2008,950633
2008,950643
2008,112000
2008,751910
2008,453710
2008,453720
2008,453730
2008,1054115
2008,454712
2008,935000
2008,950612
2008,950625
2008,950625
2008,950631
2008,950631
2008,950641
2008,950641
2008,112000
2008,352410
2008,352440
2008,352450
2008,214200
2008,215600
2008,1055340
2008,935000
2008,950612
2008,950621
2008,1054115
2008,253620
2008,950612
2008,950615
2008,950621
2008,950624
2008,950624
2008,950632
2008,950633
2008,950635
2008,950641
2008,950643
2008,112000
2008,452110
2008,625700
2008,215600
2008,453730
2008,453730
2008,454716
2008,454726
2008,626700
2008,418300
2008,950411
2008,950611
2008,950612
2008,950625
2008,950625
2008,950625
2008,950631
2008,950633
2008,950641
2008,950643
2008,950662
2008,950662
2008,418100
2008,1032500
2008,352410
2008,352450
2008,627400
2008,636900
2008,355111
2008,521100
2008,950624
2008,950631
2008,950631
2008,950633
2008,950633
2008,950642
2008,950642
2008,950651
2008,524200
2008,625700
2008,134000
2008,552652
2008,953220
2008,522300
2008,627700
2008,625400
2008,626300
2008,950612
2008,950621
2008,950621
2008,950621
2008,950633
2008,950633
2008,112000
2008,418400
2008,524500
2008,524500
2008,625700
2008,352430
2008,953210
2008,215000
2008,627700
2008,1054111
2008,1054113
2008,1055320
2008,523400
2008,418600
2008,950611
2008,950624
2008,950624
2008,950625
2008,950633
2008,950633
2008,950641
2008,950642
2008,521400
2008,352450
2008,953220
2008,111700
2008,111700
2008,214500
2008,253610
2008,625400
2008,636900
2008,950612
2008,950642
2008,950643
2008,523900
2008,950633
2008,950624
2008,950625
2008,950633
2008,950635
2008,950635
2008,950662
2008,830600
2008,418100
2008,418400
2008,751910
2008,352440
2008,134000
2008,134000
2008,552651
2008,728900
2008,728900
2008,253420
2008,453720
2008,454712
2008,626300
2008,950621
2008,950631
2008,950632
2008,950635
2008,950642
2008,751910
2008,352410
2008,215000
2008,215600
2008,317000
2008,454510
2008,950411
2008,950612
2008,950621
2008,950624
2008,950635
2008,950635
2008,950642
2008,729700
2008,728500
2008,522000
2008,522300
2008,950624
2008,950624
2008,950632
2008,950633
2008,950641
2008,419700
2008,552652
2008,317900
2008,626300
2008,950614
2008,950624
2008,950633
2008,950633
2008,950636
2008,950641
2008,950643
2008,729700
2008,953210
2008,1054111
2008,257240
2008,112300
2008,950624
2008,950632
2008,950641
2008,215000
2008,950624
2008,112000
2008,111700
2008,418300
2008,950612
2008,950614
2008,950631
2008,950633
2008,830500
2008,524500
2008,134000
2008,213400
2008,253650
2008,453710
2008,522300
2008,524700
2008,627700
2008,317500
2008,626600
2008,626700
2008,950633
2008,950636
2008,950642
2008,112000
2008,418400
2008,751910
2008,352410
2008,454714
2008,355112
2008,355114
2008,418300
2008,950411
2008,627100
2008,950615
2008,950624
2008,950625
2008,950631
2008,950633
2008,950636
2008,551800
2008,751910
2008,625700
2008,134000
2008,552651
2008,453730
2008,627700
2008,355114
2008,950611
2008,950613
2008,950614
2008,950621
2008,950624
2008,950625
2008,950625
2008,950636
2008,625700
2008,625700
2008,111400
2008,111700
2008,253650
2008,453730
2008,830300
2008,112300
2008,626300
2008,355121
2008,521100
2008,950612
2008,950621
2008,950625
2008,950625
2008,420600
2008,418400
2008,521400
2008,751910
2008,751910
2008,751910
2008,1054112
2008,1055350
2008,523300
2008,950613
2008,950621
2008,950621
2008,950624
2008,950635
2008,950636
2008,418200
2008,418200
2008,625700
2008,111700
2008,454711
2008,950411
2008,950611
2008,950621
2008,950641
2008,751910
2008,953220
2008,214200
2008,213100
2008,215800
2008,215800
2008,522300
2008,627700
2008,1055340
2008,950411
2008,950632
2008,950633
2008,950633
2008,950636
2008,950643
2008,418100
2008,452110
2008,214700
2008,453710
2008,453730
2008,453730
2008,522300
2008,626600
2008,950612
2008,950621
2008,950621
2008,950621
2008,950624
2008,950632
2008,950636
2008,950643
2008,728100
2008,751910
2008,352410
2008,352440
2008,953210
2008,953220
2008,522300
2008,1054115
2008,317900
2008,523300
2008,418600
2008,950611
2008,950613
2008,950624
2008,950625
2008,950633
2008,950635
2008,950635
2008,950636
2008,950641
2008,950642
2008,950642
2008,625700
2008,134000
2008,134000
2008,953210
2008,453730
2008,627700
2008,1054115
2008,1054116
2008,950612
2008,950621
2008,950624
2008,950624
2008,950625
2008,950631
2008,950631
2008,950636
2008,112000
2008,419700
2008,253420
2008,453730
2008,453730
2008,935000
2008,950612
2008,950614
2008,453710
2008,950625
2008,950631
2008,950636
2008,522000
2008,950614
2008,950615
2008,950621
2008,950622
2008,950632
2008,950633
2008,950643
2008,951510
2008,551800
2008,352410
2008,134000
2008,134000
2008,453710
2008,950624
2008,950625
2008,950632
2008,950633
2008,950635
2008,950643
2008,551800
2008,728900
2008,953220
2008,213100
2008,215000
2008,453730
2008,522300
2008,524700
2008,854910
2008,950612
2008,950621
2008,950621
2008,950625
2008,950625
2008,950632
2008,950633
2008,950635
2008,950636
2008,950641
2008,950641
2008,418800
2008,420600
2008,352410
2008,352450
2008,729300
2008,213100
2008,627700
2008,1054112
2008,317000
2008,950611
2008,950612
2008,950621
2008,950621
2008,950621
2008,950622
2008,950633
2008,950633
2008,950641
2008,950643
2008,112000
2008,418100
2008,521700
2008,729700
2008,729700
2008,215600
2008,253650
2008,453730
2008,453730
2008,316400
2008,950612
2008,950614
2008,950621
2008,316100
2008,453710
2008,950621
2008,950625
2008,524530
2008,751910
2008,751910
2008,854910
2008,316300
2008,355110
2008,418100
2008,453730
2008,950621
2008,950621
2008,950625
2008,419700
2008,453710
2008,950615
2008,950621
2008,950621
2008,950621
2008,950621
2008,950624
2008,950632
2008,950633
2008,950641
2008,950643
2008,950662
2008,453730
2008,627700
2008,1054111
2008,1054116
2008,1055310
2008,627100
2008,950612
2008,950621
2008,950624
2008,950625
2008,950632
2008,950632
2008,418100
2008,352430
2008,552700
2008,728900
2008,728900
2008,1054116
2008,317000
2008,626700
2008,636900
2008,950621
2008,950624
2008,950625
2008,950631
2008,950663
2008,352410
2008,453730
2008,627700
2008,950411
2008,950614
2008,950621
2008,950624
2008,950624
2008,950624
2008,950633
2008,950633
2008,950635
2008,950636
2008,215800
2008,1054116
2008,950624
2008,950633
2008,453730
2008,454713
2008,253420
2008,950615
2008,950621
2008,950621
2008,950621
2008,950624
2008,950631
2008,950632
2008,950633
2008,950633
2008,950641
2008,830500
2008,830600
2008,111500
2008,111500
2008,111500
2008,418800
2008,551800
2008,751910
2008,352430
2008,213900
2008,257240
2008,418600
2008,950615
2008,950621
2008,950621
2008,950621
2008,950625
2008,950631
2008,950632
2008,950641
2008,950641
2008,419700
2008,1032500
2008,111400
2008,453710
2008,626700
2008,627400
2008,355111
2008,418600
2008,950613
2008,950621
2008,950621
2008,950624
2008,950624
2008,950633
2008,950642
2008,950663
2008,418800
2008,419700
2008,419700
2008,551800
2008,729700
2008,552651
2008,213400
2008,1054114
2008,355111
2008,950614
2008,950624
2008,950624
2008,950631
2008,950632
2008,950633
2008,950635
2008,950635
2008,950662
2008,950662
2008,524200
2008,729700
2008,215000
2008,454711
2008,454711
2008,1055340
2008,950613
2008,950614
2008,950633
2008,950633
2008,950633
2008,950643
2008,950643
2008,751910
2008,751910
2008,729300
2008,728900
2008,653510
2008,215000
2008,1054113
2008,355110
2008,1055330
2008,950621
2008,950621
2008,950622
2008,950622
2008,950624
2008,950625
2008,950625
2008,950635
2008,950641
2008,950641
2008,521400
2008,352440
2008,950625
2008,521700
2008,627100
2008,950621
2008,950625
2008,950633
2008,352410
2008,953220
2008,253420
2008,453710
2008,453730
2008,522500
2008,524700
2008,1054113
2008,625410
2008,523300
2008,950614
2008,950614
2008,950621
2008,950631
2008,950631
2008,950631
2008,950632
2008,950633
2008,950633
2008,950635
2008,950643
2008,524500
2008,625700
2008,419400
2008,729300
2008,111700
2008,213400
2008,253420
2008,453710
2008,453730
2008,522500
2008,336000
2008,454510
2008,625400
2008,627400
2008,627100
2008,950612
2008,950612
2008,950615
2008,950615
2008,950621
2008,950624
2008,950624
2008,950625
2008,950625
2008,950631
2008,950632
2008,950641
2008,950642
2008,419700
2008,551800
2008,729700
2008,552700
2008,552700
2008,626600
2008,950411
2008,950612
2008,950612
2008,950615
2008,950621
2008,950625
2008,950625
2008,950631
2008,950632
2008,950632
2008,551800
2008,452110
2008,830300
2008,316400
2008,627100
2008,950612
2008,950621
2008,950621
2008,950624
2008,950624
2008,950631
2008,521400
2008,524200
2008,453710
2008,524700
2008,521100
2008,950615
2008,950635
2008,111500
2008,418800
2008,420600
2008,521400
2008,452110
2008,950624
2008,213400
2008,627700
2008,636900
2008,950621
2008,950625
2008,950625
2008,950633
2008,950642
2008,950642
2008,950642
2008,420600
2008,551800
2008,751910
2008,352450
2008,352450
2008,728500
2008,953220
2008,653510
2008,453730
2008,524700
2008,1054116
2008,257220
2008,950612
2008,950613
2008,950621
2008,950621
2008,950632
2008,950633
2008,950633
2008,950641
2008,950642
2008,317300
2008,418800
2008,419700
2008,751910
2008,552651
2008,552700
2008,253640
2008,453710
2008,453710
2008,453730
2008,1054115
2008,636900
2008,316400
2008,950612
2008,950631
2008,950632
2008,950633
2008,950633
2008,950635
2008,950636
2008,950636
2008,950643
2008,112600
2008,728900
2008,627700
2008,627700
2008,626600
2008,418300
2008,950411
2008,950613
2008,950615
2008,950621
2008,950625
2008,950631
2008,950633
2008,950643
2008,112000
2008,524200
2008,551800
2008,751910
2008,729300
2008,453720
2008,522300
2008,626000
2008,626700
2008,627400
2008,316400
2008,950612
2008,950615
2008,950615
2008,950621
2008,950622
2008,950622
2008,950625
2008,950631
2008,950632
2008,950636
2008,419700
2008,751910
2008,625700
2008,352430
2008,1054111
2008,1055310
2008,1055330
2008,950611
2008,950612
2008,950614
2008,950624
2008,950624
2008,950631
2008,950643
2008,830500
2008,418100
2008,950611
2008,950612
2008,950631
2008,950613
2008,950621
2008,950621
2008,950625
2008,950631
2008,950633
2008,950633
2008,950635
2008,352430
2008,728900
2008,953220
2008,215600
2008,1054113
2008,950631
2008,950631
2008,950632
2008,950636
2008,950643
2008,950643
2008,352440
2008,134000
2008,214700
2008,215000
2008,453710
2008,625410
2008,626300
2008,950612
2008,950621
2008,950621
2008,950624
2008,950624
2008,950624
2008,950631
2008,950632
2008,950633
2008,950641
2008,950641
2008,420600
2008,452110
2008,953220
2008,213400
2008,453710
2008,522000
2008,317000
2008,317500
2008,626000
2008,627400
2008,1055330
2008,950612
2008,950612
2008,950613
2008,950624
2008,950625
2008,950642
2008,950643
2008,950643
2008,953220
2008,253650
2008,522300
2008,1054195
2008,950621
2008,950621
2008,950624
2008,950625
2008,950632
2008,950633
2008,950641
2008,524200
2008,134000
2008,215000
2008,1054115
2008,418300
2008,950615
2008,950643
2008,420600
2008,729700
2008,134000
2008,453730
2008,352450
2008,552651
2008,950612
2008,950614
2008,950615
2008,950622
2008,950625
2008,950625
2008,950625
2008,950631
2008,950632
2008,950633
2008,950633
2008,950643
2008,524530
2008,551800
2008,352440
2008,453710
2008,522300
2008,950614
2008,950621
2008,950621
2008,950621
2008,950621
2008,950622
2008,950622
2008,950624
2008,950624
2008,950631
2008,950633
2008,950642
2008,950651
2008,419700
2008,951510
2008,951510
2008,951510
2008,521700
2008,551800
2008,751910
2008,552652
2008,953220
2008,215600
2008,453720
2008,522500
2008,317500
2008,950612
2008,950612
2008,950621
2008,950621
2008,950624
2008,950625
2008,950632
2008,950633
2008,950641
2008,950641
2008,950643
2008,521700
2008,751910
2008,453730
2008,1054114
2008,355111
2008,355124
2008,950612
2008,950612
2008,950635
2008,950642
2008,950642
2008,521700
2008,751910
2008,111100
2008,419400
2008,215000
2008,215000
2008,453720
2008,522000
2008,1054112
2008,626700
2008,950622
2008,950632
2008,950633
2008,950642
2008,521400
2008,625700
2008,134000
2008,524700
2008,454714
2008,625400
2008,627400
2008,950615
2008,950621
2008,950625
2008,950635
2008,950662
2008,418100
2008,1054111
2008,950411
2008,950611
2008,950621
2008,950625
2008,950651
2008,524200
2008,552652
2008,215800
2008,1054112
2008,1054116
2008,626000
2008,950612
2008,950621
2008,950622
2008,950624
2008,950625
2008,950625
2008,950631
2008,950632
2008,950636
2008,950643
2008,452110
2008,625700
2008,213400
2008,453720
2008,1054115
2008,1055350
2008,950625
2008,950635
2008,521400
2008,551800
2008,352430
2008,134000
2008,728900
2008,453720
2008,950411
2008,950612
2008,950624
2008,950625
2008,950631
2008,950641
2008,950641
2008,950643
2008,452110
2008,352410
2008,352410
2008,112600
2008,134000
2008,213400
2008,453710
2008,626700
2008,627400
2008,950411
2008,950612
2008,950624
2008,950632
2008,950632
2008,950632
2008,950635
2008,950635
2008,950635
2008,950643
2008,950662
2008,111500
2008,551800
2008,625700
2008,213900
2008,1054113
2008,316700
2008,636900
2008,950612
2008,950625
2008,950612
2008,950614
2008,950621
2008,524700
2008,454510
2008,950612
2008,950612
2008,950615
2008,950621
2008,950621
2008,950625
2008,950625
2008,950631
2008,950635
2008,950635
2008,950635
2008,950643
2008,112000
2008,352430
2008,728500
2008,213100
2008,253660
2008,253690
2008,453730
2008,830300
2008,627700
2008,627700
2008,317500
2008,950612
2008,950614
2008,950631
2008,950633
2008,950635
2008,950636
2008,950643
2008,950643
2008,551800
2008,751910
2008,352410
2008,216000
2008,453710
2008,1054111
2008,1054112
2008,1054113
2008,1054113
2008,1054115
2008,317900
2008,454713
2008,950611
2008,950614
2008,950624
2008,950631
2008,950631
2008,950632
2008,950633
2008,950641
2008,950641
2008,625700
2008,1054113
2008,454713
2008,950621
2008,950624
2008,950624
2008,950624
2008,950625
2008,950632
2008,950633
2008,950633
2008,521400
2008,453720
2008,522500
2008,1054116
2008,257260
2008,626600
2008,1055350
2008,950621
2008,950621
2008,950633
2008,950641
2008,950641
2008,950641
2008,950662
2008,452110
2008,134000
2008,214500
2008,453710
2008,453710
2008,453730
2008,1054111
2008,950624
2008,453730
2008,1054112
2008,355114
2008,950611
2008,950615
2008,950631
2008,950614
2008,950614
2008,950615
2008,950621
2008,950633
2008,950633
2008,950633
2008,1032500
2008,352430
2008,552700
2008,213100
2008,1055340
2008,950612
2008,950621
2008,950621
2008,950624
2008,950631
2008,950631
2008,950633
2008,950633
2008,950635
2008,950641
2008,950641
2008,950643
2008,418800
2008,419400
2008,522500
2008,112300
2008,355114
2008,950411
2008,950614
2008,950614
2008,950624
2008,950631
2008,950631
2008,950632
2008,950632
2008,950633
2008,524530
2008,524530
2008,751910
2008,627700
2008,627700
2008,950411
2008,950611
2008,950612
2008,950614
2008,950615
2008,950625
2008,950631
2008,950631
2008,950632
2008,950633
2008,950641
2008,950641
2008,950641
2008,950643
2008,950643
2008,751910
2008,625700
2008,625700
2008,352410
2008,453710
2008,626600
2008,627410
2008,950612
2008,950614
2008,950621
2008,950624
2008,950625
2008,950633
2008,950664
2008,830500
2008,830500
2008,419700
2008,524530
2008,352450
2008,1054111
2008,1054112
2008,626700
2008,215000
2008,453730
2008,950631
2008,950632
2008,950641
2008,950621
2008,950624
2008,950625
2008,950631
2008,950633
2008,111100
2008,111100
2008,352430
2008,352440
2008,552652
2008,627700
2008,454712
2008,626700
2008,950631
2008,950633
2008,950636
2008,950642
2008,950643
2008,111500
2008,418200
2008,419400
2008,627700
2008,317900
2008,316400
2008,523400
2008,950624
2008,950631
2008,950643
2008,950664
2008,112000
2008,524530
2008,524700
2008,627700
2008,1054113
2008,317900
2008,454716
2008,950615
2008,950615
2008,950625
2008,950631
2008,950631
2008,950633
2008,950636
2008,950642
2008,950643
2008,729700
2008,552651
2008,453710
2008,453720
2008,522000
2008,1055340
2008,950612
2008,950612
2008,950621
2008,950624
2008,950632
2008,950633
2008,111500
2008,524500
2008,551800
2008,134000
2008,953220
2008,215600
2008,1054112
2008,1054112
2008,257260
2008,950625
2008,950636
2008,950642
2008,420600
2008,524200
2008,627400
2008,950611
2008,751910
2008,626000
2008,950411
2008,950612
2008,950612
2008,950622
2008,950633
2008,950635
2008,950641
2008,418200
2008,521700
2008,524500
2008,625700
2008,728500
2008,253650
2008,524700
2008,112300
2008,950614
2008,950615
2008,950621
2008,950621
2008,950633
2008,950636
2008,950641
2008,950642
2008,950643
2008,420600
2008,751910
2008,453730
2008,1054116
2008,626600
2008,355117
2008,418600
2008,950612
2008,950613
2008,950615
2008,950624
2008,950624
2008,950631
2008,950631
2008,950633
2008,950641
2008,950651
2008,830500
2008,418100
2008,751910
2008,352450
2008,1054112
2008,627100
2008,950611
2008,950611
2008,950621
2008,950631
2008,950633
2008,950662
2008,551800
2008,111400
2008,134000
2008,953220
2008,1055350
2008,523400
2008,418300
2008,950612
2008,950612
2008,950613
2008,950613
2008,950615
2008,950624
2008,950625
2008,950641
2008,950642
2008,418400
2008,625700
2008,552700
2008,214500
2008,257220
2008,454714
2008,352450
2008,552652
2008,950614
2008,950621
2008,950621
2008,950624
2008,950612
2008,950614
2008,950614
2008,950615
2008,950622
2008,950631
2008,950631
2008,950633
2008,950641
2008,950642
2008,112000
2008,521700
2008,352450
2008,111700
2008,453710
2008,1054195
2008,316300
2008,523400
2008,950411
2008,950621
2008,950621
2008,950624
2008,950632
2008,950633
2008,950635
2008,950635
2008,950641
2008,950642
2008,551800
2008,316100
2008,111700
2008,453720
2008,522300
2008,1054112
2008,1054113
2008,257260
2008,625400
2008,950633
2008,950642
2008,950642
2008,524530
2008,524530
2008,625700
2008,728900
2008,1054113
2008,317900
2008,155010
2008,950614
2008,950621
2008,950631
2008,950635
2008,950643
2008,950664
2008,418200
2008,253650
2008,453730
2008,627700
2008,1054112
2008,1054115
2008,317900
2008,112300
2008,454714
2008,625400
2008,626300
2008,1055320
2008,950411
2008,950612
2008,950614
2008,950621
2008,950621
2008,950621
2008,950622
2008,950624
2008,950624
2008,950632
2008,950635
2008,950636
2008,950643
2008,950643
2008,950662
2008,521400
2008,729700
2008,454510
2008,523400
2008,950621
2008,950624
2008,950631
2008,950632
2008,950632
2008,950641
2008,950641
2008,950641
2008,418800
2008,418400
2008,551800
2008,213900
2008,253650
2008,453710
2008,625400
2008,950642
2008,253650
2008,453710
2008,1054113
2008,950622
2008,950624
2008,950636
2008,950643
2008,419700
2008,418400
2008,524500
2008,524530
2008,551800
2008,352450
2008,552652
2008,953220
2008,453710
2008,1054116
2008,950612
2008,950631
2008,950633
2008,420600
2008,551800
2008,214200
2008,317000
2008,950621
2008,950635
2008,950635
2008,453710
2008,317000
2008,317000
2008,454713
2008,454724
2008,523300
2008,523300
2008,523400
2008,418600
2008,521400
2008,626700
2008,950633
2008,950643
2008,418800
2008,214700
2008,453730
2008,950635
2008,950662
2008,830100
2008,453720
2008,950643
2008,418300
2008,950411
2008,950613
2008,950613
2008,950624
2008,950631
2008,950635
2008,729700
2008,111400
2008,953210
2008,213100
2008,253640
2008,253650
2008,453730
2008,522500
2008,524700
2008,257260
2008,355114
2008,950615
2008,950621
2008,950624
2008,950632
2008,950633
2008,453730
2008,1054113
2008,454715
2008,454715
2008,950625
2008,950631
2008,950633
2008,729700
2008,352450
2008,453710
2008,215300
2008,626600
2008,636900
2008,1055340
2008,950631
2008,950624
2008,524200
2008,454711
2008,316400
2008,551800
2008,950624
2008,950631
2008,950632
2008,950632
2008,950643
2008,950643
2008,950643
2008,950662
2008,950662
2008,452110
2008,134000
2008,316300
2008,950411
2008,950614
2008,950614
2008,950615
2008,950625
2008,950631
2008,950632
2008,950633
2008,950641
2008,950642
2008,950663
2008,728900
2008,111700
2008,453730
2008,522300
2008,521100
2008,950411
2008,950612
2008,950612
2008,950612
2008,950612
2008,950621
2008,950631
2008,950633
2008,950636
2008,950641
2008,950643
2008,352410
2008,728900
2008,953220
2008,214700
2008,522000
2008,627400
2008,950621
2008,950621
2008,950633
2008,950633
2008,950636
2008,950636
2008,950641
2008,950642
2008,950643
2008,551800
2008,352440
2008,215000
2008,215000
2008,1054115
2008,626700
2008,950612
2008,950621
2008,950631
2008,950643
2008,524200
2008,728900
2008,1054113
2008,950624
2008,950633
2008,950643
2008,1054116
2008,523300
2008,729700
2008,950615
2008,950615
2008,950615
2008,950621
2008,950624
2008,950631
2008,950631
2008,950636
2008,950643
2008,521700
2008,625700
2008,352440
2008,134000
2008,453720
2008,454724
2008,636900
2008,355114
2008,523300
2008,950615
2008,950621
2008,950625
2008,950631
2008,950632
2008,524500
2008,213400
2008,453710
2008,453720
2008,453730
2008,522500
2008,950614
2008,950621
2008,950632
2008,950633
2008,950633
2008,950635
2008,950635
2008,552651
2008,522000
2008,1054112
2008,1054191
2008,523300
2008,950612
2008,950641
2008,950641
2008,950643
2008,830500
2008,951510
2008,729700
2008,626700
2008,626700
2008,950621
2008,950621
2008,950622
2008,950625
2008,950625
2008,950632
2008,950632
2008,950633
2008,950641
2008,418200
2008,521400
2008,551800
2008,751910
2008,419400
2008,1054112
2008,317700
2008,950631
2008,950631
2008,950636
2008,625700
2008,453730
2008,751910
2008,253620
2008,253620
2008,524700
2008,950612
2008,950621
2008,418200
2008,951510
2008,552700
2008,728900
2008,336000
2008,950613
2008,950621
2008,950625
2008,950632
2008,418800
2008,625700
2008,625700
2008,215800
2008,454713
2008,626700
2008,950411
2008,950612
2008,950631
2008,950641
2008,112000
2008,1054112
2008,625400
2008,626700
2008,729300
2008,950624
2008,950625
2008,950625
2008,950632
2008,950632
2008,453730
2008,522500
2008,317500
2008,950631
2008,950635
2008,950642
2008,950662
2008,830500
2008,111700
2008,1054112
2008,950411
2008,950612
2008,950615
2008,950625
2008,950632
2008,950636
2008,950641
2008,950643
